Time (s),Bx (µT),Bz (µT),ωy (rad/s),Voltage (mV)
34.86000061035156,-6.9110612869262695,-33.94011306762695,14.486682891845703,-0.0027089440263807774
34.869998931884766,-2.0896873474121094,-33.607391357421875,14.46756362915039,-0.005017714109271765
34.880001068115234,3.0448286533355713,-33.60601806640625,14.451204299926758,-0.0068650320172309875
34.88999938964844,7.860998630523682,-33.18323516845703,14.423337936401367,-0.00895849522203207
34.900001525878906,12.355798721313477,-31.80741310119629,14.397706031799316,-0.011051957495510578
34.90999984741211,16.591169357299805,-29.33971405029297,14.370922088623047,-0.012590502388775349
34.91999816894531,20.65285301208496,-25.97125816345215,14.345213890075684,-0.013637233525514603
34.93000030517578,24.321290969848633,-21.978633880615234,14.315469741821289,-0.015239202417433262
34.939998626708984,26.687082290649414,-17.986007690429688,14.279380798339844,-0.016221873462200165
34.95000076293945,28.845706939697266,-12.80539608001709,14.249329566955566,-0.016221873462200165
34.959999084472656,30.743545532226562,-6.936779022216797,14.210417747497559,-0.016499729827046394
34.970001220703125,31.904611587524414,-1.3658446073532104,14.16574764251709,-0.01702309586107731
34.97999954223633,31.69498634338379,3.6249358654022217,14.132523536682129,-0.01726844534277916
34.9900016784668,31.110260009765625,10.203356742858887,14.095070838928223,-0.016434160992503166
35,29.511110305786133,15.648611068725586,14.046682357788086,-0.015698587521910667
35.0099983215332,27.011341094970703,19.990598678588867,13.998714447021484,-0.014585570432245731
35.02000045776367,23.869951248168945,23.976905822753906,13.947622299194336,-0.012770441360771656
35.029998779296875,20.306325912475586,28.856781005859375,13.889429092407227,-0.011478757485747337
35.040000915527344,16.23916244506836,32.244773864746094,13.831419944763184,-0.009875040501356125
35.04999923706055,12.380189895629883,35.08793640136719,13.76850414276123,-0.007503005675971508
35.060001373291016,7.778652667999268,36.81846618652344,13.702012062072754,-0.004886177368462086
35.06999969482422,2.5467875003814697,37.1904182434082,13.623040199279785,-0.0025480797048658133
35.08000183105469,-2.062134027481079,36.497859954833984,13.559026718139648,-0.0004546168784145266
35.09000015258789,-6.569070816040039,38.8268928527832,13.483370780944824,0.001638846006244421
35.099998474121094,-10.826496124267578,36.75562286376953,13.409968376159668,0.004011278040707111
35.11000061035156,-15.136397361755371,34.53315734863281,13.329719543457031,0.006070008967071772
35.119998931884766,-19.127756118774414,32.80160903930664,13.252564430236816,0.007919234223663807
35.130001068115234,-22.252609252929688,30.44159507751465,13.170580863952637,0.009454281069338322
35.13999938964844,-25.187360763549805,27.779844284057617,13.089768409729004,0.01050101313740015
35.150001525878906,-27.8518009185791,24.83207130432129,13.000439643859863,0.011268378235399723
35.15999984741211,-30.012680053710938,22.045949935913086,12.910059928894043,0.012071189470589161
35.16999816894531,-31.775815963745117,18.687299728393555,12.818037033081055,0.012838395312428474
35.18000030517578,-33.28123474121094,14.410022735595703,12.72553539276123,0.013920971192419529
35.189998626708984,-34.434165954589844,10.971928596496582,12.623801231384277,0.014652014710009098
35.20000076293945,-35.29600143432617,7.841866970062256,12.520122528076172,0.014652014710009098
35.209999084472656,-36.20706558227539,4.275785446166992,12.420685768127441,0.014931858517229557
35.220001220703125,-36.7175178527832,0.3522980809211731,12.316558837890625,0.014895377680659294
35.22999954223633,-36.50489044189453,-3.4512434005737305,12.210594177246094,0.014372012577950954
35.2400016784668,-35.56157684326172,-6.2238993644714355,12.105189323425293,0.01384864654392004
35.25,-34.202392578125,-9.436605453491211,11.988469123840332,0.012764956802129745
35.2599983215332,-32.60133361816406,-13.241726875305176,11.868575096130371,0.011475101113319397
35.27000045776367,-31.19947624206543,-16.59385108947754,11.753941535949707,0.010428369976580143
35.279998779296875,-29.802074432373047,-19.204833984375,11.636621475219727,0.009381637908518314
35.290000915527344,-27.761932373046875,-21.448726654052734,11.523414611816406,0.00833490677177906
35.29999923706055,-24.931995391845703,-24.110475540161133,11.402243614196777,0.006727057509124279
35.310001373291016,-22.015626907348633,-26.58931541442871,11.274288177490234,0.005194871686398983
35.31999969482422,-19.266759872436523,-29.160377502441406,11.148263931274414,0.0038674224633723497
35.33000183105469,-16.34652328491211,-30.790700912475586,11.01437759399414,0.002578122541308403
35.34000015258789,-12.900731086730957,-30.76177406311035,10.88394832611084,0.0015313910553231835
35.349998474121094,-9.546731948852539,-32.092647552490234,10.748440742492676,0.0004846596857532859
35.36000061035156,-6.006005764007568,-33.12714767456055,10.613420486450195,-0.0011241434840485454
35.369998931884766,-2.786846399307251,-32.95893096923828,10.473359107971191,-0.002655375748872757
35.380001068115234,0.6969462633132935,-32.887672424316406,10.32586669921875,-0.0034209121949970722
35.38999938964844,4.644961833953857,-33.3526611328125,10.180649757385254,-0.004225552547723055
35.400001525878906,7.998961448669434,-32.02178955078125,10.042539596557617,-0.005553637631237507
35.40999984741211,10.65089225769043,-31.433799743652344,9.907386779785156,-0.0068423012271523476
35.41999816894531,13.6503324508667,-30.237396240234375,9.765486717224121,-0.007889032363891602
35.43000030517578,16.281150817871094,-28.469566345214844,9.613633155822754,-0.008090987801551819
35.439998626708984,18.323627471923828,-26.333900451660156,9.460725784301758,-0.008412636816501617
35.45000076293945,20.227161407470703,-24.10810661315918,9.300577163696289,-0.008895865641534328
35.459999084472656,22.84747314453125,-21.55726432800293,9.140244483947754,-0.009177696891129017
35.470001220703125,25.302270889282227,-19.269128799438477,8.986351013183594,-0.00913724210113287
35.47999954223633,27.130075454711914,-17.297712326049805,8.823391914367676,-0.008613876067101955
